k_index,q1,q2,q3,band,energy_eV
42,0.3333333333333333,0.6797812689447265,0.0,24,2.1319352921707813
42,0.3333333333333333,0.6797812689447265,0.0,25,3.38964882797152
42,0.3333333333333333,0.6797812689447265,0.0,26,3.4703934914713797
43,0.3333333333333333,0.6928958712227863,0.0,1,-13.28812692991223
43,0.3333333333333333,0.6928958712227863,0.0,2,-13.256927302940436
43,0.3333333333333333,0.6928958712227863,0.0,3,-13.17675324463843
43,0.3333333333333333,0.6928958712227863,0.0,4,-13.173338761754732
43,0.3333333333333333,0.6928958712227863,0.0,5,-6.6534276306206
43,0.3333333333333333,0.6928958712227863,0.0,6,-6.646229626837052
43,0.3333333333333333,0.6928958712227863,0.0,7,-5.994101332279286
43,0.3333333333333333,0.6928958712227863,0.0,8,-5.961529707828688
43,0.3333333333333333,0.6928958712227863,0.0,9,-5.330456902973437
43,0.3333333333333333,0.6928958712227863,0.0,10,-5.2997580449529025
43,0.3333333333333333,0.6928958712227863,0.0,11,-4.850729842432247
43,0.3333333333333333,0.6928958712227863,0.0,12,-4.846867238480955
43,0.3333333333333333,0.6928958712227863,0.0,13,-4.323035470088665
43,0.3333333333333333,0.6928958712227863,0.0,14,-4.276612947170702
43,0.3333333333333333,0.6928958712227863,0.0,15,-3.588260094950229
43,0.3333333333333333,0.6928958712227863,0.0,16,-3.5675417147243644
43,0.3333333333333333,0.6928958712227863,0.0,17,-1.4421903627046384
43,0.3333333333333333,0.6928958712227863,0.0,18,-1.2977982127463266
43,0.3333333333333333,0.6928958712227863,0.0,19,0.4238804112568338
43,0.3333333333333333,0.6928958712227863,0.0,20,0.42465645665349466
43,0.3333333333333333,0.6928958712227863,0.0,21,1.5108842742907296
43,0.3333333333333333,0.6928958712227863,0.0,22,1.5405004202930166
43,0.3333333333333333,0.6928958712227863,0.0,23,1.971206498223411
43,0.3333333333333333,0.6928958712227863,0.0,24,2.1134086498222135
43,0.3333333333333333,0.6928958712227863,0.0,25,3.3779047305699894
43,0.3333333333333333,0.6928958712227863,0.0,26,3.4578379826359447
44,0.3333333333333333,0.7060104735008461,0.0,1,-13.297751058849961
44,0.3333333333333333,0.7060104735008461,0.0,2,-13.266997268173213
44,0.3333333333333333,0.7060104735008461,0.0,3,-13.18271373074857
44,0.3333333333333333,0.7060104735008461,0.0,4,-13.179330728719046
44,0.3333333333333333,0.7060104735008461,0.0,5,-6.635849956804529
44,0.3333333333333333,0.7060104735008461,0.0,6,-6.6285499323432235
44,0.3333333333333333,0.7060104735008461,0.0,7,-6.061812999018709
44,0.3333333333333333,0.7060104735008461,0.0,8,-6.03150026886764
44,0.3333333333333333,0.7060104735008461,0.0,9,-5.267409711552092
44,0.3333333333333333,0.7060104735008461,0.0,10,-5.239500134098356
44,0.3333333333333333,0.7060104735008461,0.0,11,-4.815883841255426
44,0.3333333333333333,0.7060104735008461,0.0,12,-4.81448394762543
44,0.3333333333333333,0.7060104735008461,0.0,13,-4.343426501773688
44,0.3333333333333333,0.7060104735008461,0.0,14,-4.299738612503064
44,0.3333333333333333,0.7060104735008461,0.0,15,-3.558967452048767
44,0.3333333333333333,0.7060104735008461,0.0,16,-3.5414509331082753
44,0.3333333333333333,0.7060104735008461,0.0,17,-1.4661536013060716
44,0.3333333333333333,0.7060104735008461,0.0,18,-1.3248120670442083
44,0.3333333333333333,0.7060104735008461,0.0,19,0.4510148796068914
44,0.3333333333333333,0.7060104735008461,0.0,20,0.4551506948290262
44,0.3333333333333333,0.7060104735008461,0.0,21,1.524724740124283
44,0.3333333333333333,0.7060104735008461,0.0,22,1.5529828051346746
44,0.3333333333333333,0.7060104735008461,0.0,23,1.9420137675635105
44,0.3333333333333333,0.7060104735008461,0.0,24,2.0831855144098803
44,0.3333333333333333,0.7060104735008461,0.0,25,3.358694690819778
44,0.3333333333333333,0.7060104735008461,0.0,26,3.4372627055215768
45,0.3333333333333333,0.7191250757789059,0.0,1,-13.311115956606407
45,0.3333333333333333,0.7191250757789059,0.0,2,-13.280979839388543
45,0.3333333333333333,0.7191250757789059,0.0,3,-13.190954758660085
45,0.3333333333333333,0.7191250757789059,0.0,4,-13.187617600954127
45,0.3333333333333333,0.7191250757789059,0.0,5,-6.611543474445855
45,0.3333333333333333,0.7191250757789059,0.0,6,-6.604104327424987
45,0.3333333333333333,0.7191250757789059,0.0,7,-6.135404859409626
45,0.3333333333333333,0.7191250757789059,0.0,8,-6.107439618676471
45,0.3333333333333333,0.7191250757789059,0.0,9,-5.2091017602381315
45,0.3333333333333333,0.7191250757789059,0.0,10,-5.186516248493148
45,0.3333333333333333,0.7191250757789059,0.0,11,-4.76422641653025
45,0.3333333333333333,0.7191250757789059,0.0,12,-4.754755156005985
45,0.3333333333333333,0.7191250757789059,0.0,13,-4.368865986521207
45,0.3333333333333333,0.7191250757789059,0.0,14,-4.328071245421624
45,0.3333333333333333,0.7191250757789059,0.0,15,-3.5219283708447877
45,0.3333333333333333,0.7191250757789059,0.0,16,-3.508037614022424
45,0.3333333333333333,0.7191250757789059,0.0,17,-1.4975010180625639
45,0.3333333333333333,0.7191250757789059,0.0,18,-1.3599021739058152
45,0.3333333333333333,0.7191250757789059,0.0,19,0.48626317694365173
45,0.3333333333333333,0.7191250757789059,0.0,20,0.49449751058375263
45,0.3333333333333333,0.7191250757789059,0.0,21,1.543760699863188
45,0.3333333333333333,0.7191250757789059,0.0,22,1.5698950946633063
45,0.3333333333333333,0.7191250757789059,0.0,23,1.9027421213981943
45,0.3333333333333333,0.7191250757789059,0.0,24,2.0422044042384107
45,0.3333333333333333,0.7191250757789059,0.0,25,3.3325341553296663
45,0.3333333333333333,0.7191250757789059,0.0,26,3.4091699154330986
46,0.3484767716444387,0.6217799767099801,0.0,1,-13.30998283948194
46,0.3484767716444387,0.6217799767099801,0.0,2,-13.279929800299094
46,0.3484767716444387,0.6217799767099801,0.0,3,-13.190823410431129
46,0.3484767716444387,0.6217799767099801,0.0,4,-13.187500239092472
46,0.3484767716444387,0.6217799767099801,0.0,5,-6.611667565900655
46,0.3484767716444387,0.6217799767099801,0.0,6,-6.604256317714247
46,0.3484767716444387,0.6217799767099801,0.0,7,-6.153893109756879
46,0.3484767716444387,0.6217799767099801,0.0,8,-6.125219854654863
46,0.3484767716444387,0.6217799767099801,0.0,9,-5.223677977046529
46,0.3484767716444387,0.6217799767099801,0.0,10,-5.205808709111242
46,0.3484767716444387,0.6217799767099801,0.0,11,-4.72817134290856
46,0.3484767716444387,0.6217799767099801,0.0,12,-4.714423242771748
46,0.3484767716444387,0.6217799767099801,0.0,13,-4.367056501450298
46,0.3484767716444387,0.6217799767099801,0.0,14,-4.326174516446032
46,0.3484767716444387,0.6217799767099801,0.0,15,-3.5251572971844207
46,0.3484767716444387,0.6217799767099801,0.0,16,-3.5113334426095553
46,0.3484767716444387,0.6217799767099801,0.0,17,-1.4952584418926842
46,0.3484767716444387,0.6217799767099801,0.0,18,-1.3578525804113841
46,0.3484767716444387,0.6217799767099801,0.0,19,0.48845445407180293
46,0.3484767716444387,0.6217799767099801,0.0,20,0.49740259393534375
46,0.3484767716444387,0.6217799767099801,0.0,21,1.5533238164000087
46,0.3484767716444387,0.6217799767099801,0.0,22,1.5794957393561637
46,0.3484767716444387,0.6217799767099801,0.0,23,1.9038468870986862
46,0.3484767716444387,0.6217799767099801,0.0,24,2.0437927461555905
46,0.3484767716444387,0.6217799767099801,0.0,25,3.325194459918494
46,0.3484767716444387,0.6217799767099801,0.0,26,3.401789922029999
47,0.3484767716444387,0.6348945789880398,0.0,1,-13.29797677601454
47,0.3484767716444387,0.6348945789880398,0.0,2,-13.26730900395432
47,0.3484767716444387,0.6348945789880398,0.0,3,-13.18317744450724
47,0.3484767716444387,0.6348945789880398,0.0,4,-13.17980526650054
47,0.3484767716444387,0.6348945789880398,0.0,5,-6.634335759850864
47,0.3484767716444387,0.6348945789880398,0.0,6,-6.627042670411085
47,0.3484767716444387,0.6348945789880398,0.0,7,-6.07920389434832
47,0.3484767716444387,0.6348945789880398,0.0,8,-6.048530282590617
47,0.3484767716444387,0.6348945789880398,0.0,9,-5.269346275994078
47,0.3484767716444387,0.6348945789880398,0.0,10,-5.245299212120346
47,0.3484767716444387,0.6348945789880398,0.0,11,-4.792532606523777
47,0.3484767716444387,0.6348945789880398,0.0,12,-4.78749134977751
47,0.3484767716444387,0.6348945789880398,0.0,13,-4.34411222866722
47,0.3484767716444387,0.6348945789880398,0.0,14,-4.3006128766648635
47,0.3484767716444387,0.6348945789880398,0.0,15,-3.5583250406103417
47,0.3484767716444387,0.6348945789880398,0.0,16,-3.541096896888594
47,0.3484767716444387,0.6348945789880398,0.0,17,-1.466960676234231
47,0.3484767716444387,0.6348945789880398,0.0,18,-1.3259912610344242
47,0.3484767716444387,0.6348945789880398,0.0,19,0.4546096787568327
47,0.3484767716444387,0.6348945789880398,0.0,20,0.4594296069056812
47,0.3484767716444387,0.6348945789880398,0.0,21,1.531291891766125
47,0.3484767716444387,0.6348945789880398,0.0,22,1.5594752900685755
47,0.3484767716444387,0.6348945789880398,0.0,23,1.940094332701516
47,0.3484767716444387,0.6348945789880398,0.0,24,2.081476733573659
47,0.3484767716444387,0.6348945789880398,0.0,25,3.3528380946759384
47,0.3484767716444387,0.6348945789880398,0.0,26,3.4312447350381268
48,0.3484767716444387,0.6480091812660997,0.0,1,-13.28933523737783
48,0.3484767716444387,0.6480091812660997,0.0,2,-13.258223788829465
48,0.3484767716444387,0.6480091812660997,0.0,3,-13.177644812079297
48,0.3484767716444387,0.6480091812660997,0.0,4,-13.174238533412018
48,0.3484767716444387,0.6480091812660997,0.0,5,-6.650735991510571
48,0.3484767716444387,0.6480091812660997,0.0,6,-6.643528993819563
48,0.3484767716444387,0.6480091812660997,0.0,7,-6.011700388085165
48,0.3484767716444387,0.6480091812660997,0.0,8,-5.979225211889018
48,0.3484767716444387,0.6480091812660997,0.0,9,-5.3208944794368245
48,0.3484767716444387,0.6480091812660997,0.0,10,-5.292274869828361
48,0.3484767716444387,0.6480091812660997,0.0,11,-4.835674011587933
48,0.3484767716444387,0.6480091812660997,0.0,12,-4.8340606144063845
48,0.3484767716444387,0.6480091812660997,0.0,13,-4.325835675811334
48,0.3484767716444387,0.6480091812660997,0.0,14,-4.279867288602018
48,0.3484767716444387,0.6480091812660997,0.0,15,-3.5844034039949344
48,0.3484767716444387,0.6480091812660997,0.0,16,-3.564226839444284
48,0.3484767716444387,0.6480091812660997,0.0,17,-1.4454036211268244
48,0.3484767716444387,0.6480091812660997,0.0,18,-1.3015548375690336
48,0.3484767716444387,0.6480091812660997,0.0,19,0.42868528063595956
48,0.3484767716444387,0.6480091812660997,0.0,20,0.4301751880562485
48,0.3484767716444387,0.6480091812660997,0.0,21,1.5152963858143833
48,0.3484767716444387,0.6480091812660997,0.0,22,1.5447402087638773
48,0.3484767716444387,0.6480091812660997,0.0,23,1.9669618992708209
48,0.3484767716444387,0.6480091812660997,0.0,24,2.1091556154498527
48,0.3484767716444387,0.6480091812660997,0.0,25,3.373140087986269
48,0.3484767716444387,0.6480091812660997,0.0,26,3.4528640289765193
49,0.3484767716444387,0.6611237835441596,0.0,1,-13.284126826860724
49,0.3484767716444387,0.6611237835441596,0.0,2,-13.25274753484318
49,0.3484767716444387,0.6611237835441596,0.0,3,-13.174295370986005
49,0.3484767716444387,0.6611237835441596,0.0,4,-13.170869040245805
49,0.3484767716444387,0.6611237835441596,0.0,5,-6.6606585389832205
49,0.3484767716444387,0.6611237835441596,0.0,6,-6.653503888881742
49,0.3484767716444387,0.6611237835441596,0.0,7,-5.96162190317869
49,0.3484767716444387,0.6611237835441596,0.0,8,-5.92777163372055
49,0.3484767716444387,0.6611237835441596,0.0,9,-5.364074585033864
49,0.3484767716444387,0.6611237835441596,0.0,10,-5.333137162457101
49,0.3484767716444387,0.6611237835441596,0.0,11,-4.861872726864743
49,0.3484767716444387,0.6611237835441596,0.0,12,-4.856425859419534
49,0.3484767716444387,0.6611237835441596,0.0,13,-4.313992177909471
49,0.3484767716444387,0.6611237835441596,0.0,14,-4.26623999413718
49,0.3484767716444387,0.6611237835441596,0.0,15,-3.601205180654867
49,0.3484767716444387,0.6611237835441596,0.0,16,-3.5789785550128346
49,0.3484767716444387,0.6611237835441596,0.0,17,-1.4318873104495644
49,0.3484767716444387,0.6611237835441596,0.0,18,-1.286151414616958
49,0.3484767716444387,0.6611237835441596,0.0,19,0.4117008884408849
49,0.3484767716444387,0.6611237835441596,0.0,20,0.41238540797533707
49,0.3484767716444387,0.6611237835441596,0.0,21,1.5055888213455972
49,0.3484767716444387,0.6611237835441596,0.0,22,1.5357360322303615
49,0.3484767716444387,0.6611237835441596,0.0,23,1.9834550954700831
49,0.3484767716444387,0.6611237835441596,0.0,24,2.126068460383341
49,0.3484767716444387,0.6611237835441596,0.0,25,3.385553059274566
49,0.3484767716444387,0.6611237835441596,0.0,26,3.466036727619844
50,0.3484767716444387,0.6742383858222194,0.0,1,-13.28238257308285
50,0.3484767716444387,0.6742383858222194,0.0,2,-13.250913672389025
50,0.3484767716444387,0.6742383858222194,0.0,3,-13.173171697192323
50,0.3484767716444387,0.6742383858222194,0.0,4,-13.169738786449063
50,0.3484767716444387,0.6742383858222194,0.0,5,-6.663979667938752
50,0.3484767716444387,0.6742383858222194,0.0,6,-6.656842560163583
50,0.3484767716444387,0.6742383858222194,0.0,7,-5.942485656762554
50,0.3484767716444387,0.6742383858222194,0.0,8,-5.908090188687185
50,0.3484767716444387,0.6742383858222194,0.0,9,-5.381417449240994
50,0.3484767716444387,0.6742383858222194,0.0,10,-5.349860469847789
50,0.3484767716444387,0.6742383858222194,0.0,11,-4.870048032056532
50,0.3484767716444387,0.6742383858222194,0.0,12,-4.863393144176004
50,0.3484767716444387,0.6742383858222194,0.0,13,-4.309881040734065
50,0.3484767716444387,0.6742383858222194,0.0,14,-4.261473882958794
50,0.3484767716444387,0.6742383858222194,0.0,15,-3.6070207370999174
50,0.3484767716444387,0.6742383858222194,0.0,16,-3.584053369996454
50,0.3484767716444387,0.6742383858222194,0.0,17,-1.4272696831996696
50,0.3484767716444387,0.6742383858222194,0.0,18,-1.2808762669930012
50,0.3484767716444387,0.6742383858222194,0.0,19,0.4053856850580952
50,0.3484767716444387,0.6742383858222194,0.0,20,0.40682752784113413
50,0.3484767716444387,0.6742383858222194,0.0,21,1.5023429298761695
50,0.3484767716444387,0.6742383858222194,0.0,22,1.5327169152870481
50,0.3484767716444387,0.6742383858222194,0.0,23,1.989023508161472
50,0.3484767716444387,0.6742383858222194,0.0,24,2.1317657163286476
50,0.3484767716444387,0.6742383858222194,0.0,25,3.3897289049410295
50,0.3484767716444387,0.6742383858222194,0.0,26,3.4704700890322666
51,0.3484767716444387,0.6873529881002792,0.0,1,-13.284126976633916
51,0.3484767716444387,0.6873529881002792,0.0,2,-13.252747685053647
51,0.3484767716444387,0.6873529881002792,0.0,3,-13.174295125777675
51,0.3484767716444387,0.6873529881002792,0.0,4,-13.170868794451644
51,0.3484767716444387,0.6873529881002792,0.0,5,-6.6606591243333835
51,0.3484767716444387,0.6873529881002792,0.0,6,-6.653504475953413
51,0.3484767716444387,0.6873529881002792,0.0,7,-5.9616218150188995
51,0.3484767716444387,0.6873529881002792,0.0,8,-5.927771561360858
51,0.3484767716444387,0.6873529881002792,0.0,9,-5.364074415182957
51,0.3484767716444387,0.6873529881002792,0.0,10,-5.3331369360109395
51,0.3484767716444387,0.6873529881002792,0.0,11,-4.861873171575971
51,0.3484767716444387,0.6873529881002792,0.0,12,-4.856426253946588
51,0.3484767716444387,0.6873529881002792,0.0,13,-4.3139926109352595
51,0.3484767716444387,0.6873529881002792,0.0,14,-4.266240505322694
51,0.3484767716444387,0.6873529881002792,0.0,15,-3.6012042513821485
51,0.3484767716444387,0.6873529881002792,0.0,16,-3.5789776997547715
51,0.3484767716444387,0.6873529881002792,0.0,17,-1.4318876982758377
51,0.3484767716444387,0.6873529881002792,0.0,18,-1.286151843061878
51,0.3484767716444387,0.6873529881002792,0.0,19,0.4117013912939971
51,0.3484767716444387,0.6873529881002792,0.0,20,0.41238587112387026
51,0.3484767716444387,0.6873529881002792,0.0,21,1.5055885455917357
51,0.3484767716444387,0.6873529881002792,0.0,22,1.535735753537426
51,0.3484767716444387,0.6873529881002792,0.0,23,1.9834552413728033
51,0.3484767716444387,0.6873529881002792,0.0,24,2.1260686260083994
51,0.3484767716444387,0.6873529881002792,0.0,25,3.385553285208139
51,0.3484767716444387,0.6873529881002792,0.0,26,3.466035500600031
52,0.3484767716444387,0.7004675903783391,0.0,1,-13.289335525000915
52,0.3484767716444387,0.7004675903783391,0.0,2,-13.25822407423685
52,0.3484767716444387,0.7004675903783391,0.0,3,-13.177644316107564
52,0.3484767716444387,0.7004675903783391,0.0,4,-13.174238037572028
52,0.3484767716444387,0.7004675903783391,0.0,5,-6.650737162086245
52,0.3484767716444387,0.7004675903783391,0.0,6,-6.64353016686138
52,0.3484767716444387,0.7004675903783391,0.0,7,-6.011700226882362
52,0.3484767716444387,0.7004675903783391,0.0,8,-5.979225072448425
52,0.3484767716444387,0.7004675903783391,0.0,9,-5.320894230938767
52,0.3484767716444387,0.7004675903783391,0.0,10,-5.292274531061737
52,0.3484767716444387,0.7004675903783391,0.0,11,-4.835674816241608
52,0.3484767716444387,0.7004675903783391,0.0,12,-4.834061334850194
52,0.3484767716444387,0.7004675903783391,0.0,13,-4.325836496990587
52,0.3484767716444387,0.7004675903783391,0.0,14,-4.2798682459516515
52,0.3484767716444387,0.7004675903783391,0.0,15,-3.584401613864901
52,0.3484767716444387,0.7004675903783391,0.0,16,-3.5642251791161614
52,0.3484767716444387,0.7004675903783391,0.0,17,-1.445404420854128
52,0.3484767716444387,0.7004675903783391,0.0,18,-1.3015557101699862
52,0.3484767716444387,0.7004675903783391,0.0,19,0.42868615767583473
52,0.3484767716444387,0.7004675903783391,0.0,20,0.4301761383990059
52,0.3484767716444387,0.7004675903783391,0.0,21,1.5152958264175993
52,0.3484767716444387,0.7004675903783391,0.0,22,1.5447396667100697
52,0.3484767716444387,0.7004675903783391,0.0,23,1.9669621437257692
52,0.3484767716444387,0.7004675903783391,0.0,24,2.1091559270089277
52,0.3484767716444387,0.7004675903783391,0.0,25,3.373142732975568
52,0.3484767716444387,0.7004675903783391,0.0,26,3.4528495534139703
53,0.3484767716444387,0.7135821926563989,0.0,1,-13.29797719935144
53,0.3484767716444387,0.7135821926563989,0.0,2,-13.267309426688954
53,0.3484767716444387,0.7135821926563989,0.0,3,-13.183176709625268
53,0.3484767716444387,0.7135821926563989,0.0,4,-13.179804530945482
53,0.3484767716444387,0.7135821926563989,0.0,5,-6.634337515891389
53,0.3484767716444387,0.7135821926563989,0.0,6,-6.627044429442467
53,0.3484767716444387,0.7135821926563989,0.0,7,-6.0792036303867025
53,0.3484767716444387,0.7135821926563989,0.0,8,-6.048530039161605
53,0.3484767716444387,0.7135821926563989,0.0,9,-5.269346107882702
53,0.3484767716444387,0.7135821926563989,0.0,10,-5.2452989579648115
53,0.3484767716444387,0.7135821926563989,0.0,11,-4.792533506491623
53,0.3484767716444387,0.7135821926563989,0.0,12,-4.787492337693642
53,0.3484767716444387,0.7135821926563989,0.0,13,-4.344113340278378
53,0.3484767716444387,0.7135821926563989,0.0,14,-4.30061415678672
53,0.3484767716444387,0.7135821926563989,0.0,15,-3.5583225247169126
53,0.3484767716444387,0.7135821926563989,0.0,16,-3.541094536666826
53,0.3484767716444387,0.7135821926563989,0.0,17,-1.4669618397331745
53,0.3484767716444387,0.7135821926563989,0.0,18,-1.3259925184097638
53,0.3484767716444387,0.7135821926563989,0.0,19,0.45461092858727925
53,0.3484767716444387,0.7135821926563989,0.0,20,0.45943095301347825
53,0.3484767716444387,0.7135821926563989,0.0,21,1.531291089308949
53,0.3484767716444387,0.7135821926563989,0.0,22,1.5594745126489808
53,0.3484767716444387,0.7135821926563989,0.0,23,1.9400949154822849
53,0.3484767716444387,0.7135821926563989,0.0,24,2.0814772648471984
53,0.3484767716444387,0.7135821926563989,0.0,25,3.352834828527651
53,0.3484767716444387,0.7135821926563989,0.0,26,3.431243666752144
54,0.3484767716444387,0.7266967949344587,0.0,1,-13.30998339548319
54,0.3484767716444387,0.7266967949344587,0.0,2,-13.279930354645899
54,0.3484767716444387,0.7266967949344587,0.0,3,-13.190822446729904
54,0.3484767716444387,0.7266967949344587,0.0,4,-13.187499275156435
54,0.3484767716444387,0.7266967949344587,0.0,5,-6.611669891751668
54,0.3484767716444387,0.7266967949344587,0.0,6,-6.604258648575267
54,0.3484767716444387,0.7266967949344587,0.0,7,-6.153892768298014
54,0.3484767716444387,0.7266967949344587,0.0,8,-6.125219530324091
54,0.3484767716444387,0.7266967949344587,0.0,9,-5.223678092836107
54,0.3484767716444387,0.7266967949344587,0.0,10,-5.205808765805778
54,0.3484767716444387,0.7266967949344587,0.0,11,-4.728172228829092
54,0.3484767716444387,0.7266967949344587,0.0,12,-4.714424199352611
54,0.3484767716444387,0.7266967949344587,0.0,13,-4.3670577955285514
54,0.3484767716444387,0.7266967949344587,0.0,14,-4.32617598711736
54,0.3484767716444387,0.7266967949344587,0.0,15,-3.5251542071058966
54,0.3484767716444387,0.7266967949344587,0.0,16,-3.5113305057040707
54,0.3484767716444387,0.7266967949344587,0.0,17,-1.4952599123271693
54,0.3484767716444387,0.7266967949344587,0.0,18,-1.3578541516013254
54,0.3484767716444387,0.7266967949344587,0.0,19,0.48845599688453517
54,0.3484767716444387,0.7266967949344587,0.0,20,0.4974042405742985
54,0.3484767716444387,0.7266967949344587,0.0,21,1.5533227757389323
54,0.3484767716444387,0.7266967949344587,0.0,22,1.579494726760513
54,0.3484767716444387,0.7266967949344587,0.0,23,1.9038476795458177
54,0.3484767716444387,0.7266967949344587,0.0,24,2.043793614844456
54,0.3484767716444387,0.7266967949344587,0.0,25,3.3251873714931017
54,0.3484767716444387,0.7266967949344587,0.0,26,3.401770110614237
55,0.3636202099555442,0.6293516958655327,0.0,1,-13.31304169834668
55,0.3636202099555442,0.6293516958655327,0.0,2,-13.28324708025041
55,0.3636202099555442,0.6293516958655327,0.0,3,-13.193180619670965
55,0.3636202099555442,0.6293516958655327,0.0,4,-13.189883698823255
55,0.3636202099555442,0.6293516958655327,0.0,5,-6.604481510542405
55,0.3636202099555442,0.6293516958655327,0.0,6,-6.597051725491237
55,0.3636202099555442,0.6293516958655327,0.0,7,-6.187353061649268
55,0.3636202099555442,0.6293516958655327,0.0,8,-6.1588262287430595
55,0.3636202099555442,0.6293516958655327,0.0,9,-5.2225304425396635
55,0.3636202099555442,0.6293516958655327,0.0,10,-5.208854319524994
55,0.3636202099555442,0.6293516958655327,0.0,11,-4.682371690580916
55,0.3636202099555442,0.6293516958655327,0.0,12,-4.663827915503256
55,0.3636202099555442,0.6293516958655327,0.0,13,-4.372647023186275
55,0.3636202099555442,0.6293516958655327,0.0,14,-4.332330156286712
55,0.3636202099555442,0.6293516958655327,0.0,15,-3.5173900350098624
55,0.3636202099555442,0.6293516958655327,0.0,16,-3.504583663482653
55,0.3636202099555442,0.6293516958655327,0.0,17,-1.502402351750561
55,0.3636202099555442,0.6293516958655327,0.0,18,-1.366191544239853
55,0.3636202099555442,0.6293516958655327,0.0,19,0.5004462480027656
55,0.3636202099555442,0.6293516958655327,0.0,20,0.5111351067667131
55,0.3636202099555442,0.6293516958655327,0.0,21,1.567295040180941
55,0.3636202099555442,0.6293516958655327,0.0,22,1.5927349700577562
55,0.3636202099555442,0.6293516958655327,0.0,23,1.8932520108911095
55,0.3636202099555442,0.6293516958655327,0.0,24,2.032959065791662
55,0.3636202099555442,0.6293516958655327,0.0,25,3.311102891911222
55,0.3636202099555442,0.6293516958655327,0.0,26,3.387028919520054
56,0.3636202099555442,0.6424662981435926,0.0,1,-13.302423676462896
56,0.3636202099555442,0.6424662981435926,0.0,2,-13.272019195714117
56,0.3636202099555442,0.6424662981435926,0.0,3,-13.186160123142988
56,0.3636202099555442,0.6424662981435926,0.0,4,-13.18281064346161
56,0.3636202099555442,0.6424662981435926,0.0,5,-6.625414402172128
56,0.3636202099555442,0.6424662981435926,0.0,6,-6.6180815385776945
56,0.3636202099555442,0.6424662981435926,0.0,7,-6.11571121025597
56,0.3636202099555442,0.6424662981435926,0.0,8,-6.085680435701004
56,0.3636202099555442,0.6424662981435926,0.0,9,-5.251565088142208
56,0.3636202099555442,0.6424662981435926,0.0,10,-5.231303745076229
56,0.3636202099555442,0.6424662981435926,0.0,11,-4.759099983543129
56,0.3636202099555442,0.6424662981435926,0.0,12,-4.7493847818609645
56,0.3636202099555442,0.6424662981435926,0.0,13,-4.353008968598774
56,0.3636202099555442,0.6424662981435926,0.0,14,-4.31062693635619
56,0.3636202099555442,0.6424662981435926,0.0,15,-3.5456906809581437
56,0.3636202099555442,0.6424662981435926,0.0,16,-3.5299013291988617
56,0.3636202099555442,0.6424662981435926,0.0,17,-1.4777603512611854
56,0.3636202099555442,0.6424662981435926,0.0,18,-1.3383016374574233
56,0.3636202099555442,0.6424662981435926,0.0,19,0.4687884759118654
56,0.3636202099555442,0.6424662981435926,0.0,20,0.47547990257921463
56,0.3636202099555442,0.6424662981435926,0.0,21,1.542405349853062
56,0.3636202099555442,0.6424662981435926,0.0,22,1.5698563192704427
56,0.3636202099555442,0.6424662981435926,0.0,23,1.9259459171372413
56,0.3636202099555442,0.6424662981435926,0.0,24,2.0669432553341105
56,0.3636202099555442,0.6424662981435926,0.0,25,3.3400026298912593
56,0.3636202099555442,0.6424662981435926,0.0,26,3.417675015929043
57,0.3636202099555442,0.6555809004216524,0.0,1,-13.294786678514821
57,0.3636202099555442,0.6555809004216524,0.0,2,-13.263942286273519
57,0.3636202099555442,0.6555809004216524,0.0,3,-13.181081253990993
57,0.3636202099555442,0.6555809004216524,0.0,4,-13.177694663631325
57,0.3636202099555442,0.6555809004216524,0.0,5,-6.640567277020017
57,0.3636202099555442,0.6555809004216524,0.0,6,-6.633304056502897
57,0.3636202099555442,0.6555809004216524,0.0,7,-6.053146704582047
57,0.3636202099555442,0.6555809004216524,0.0,8,-6.021929820010462
57,0.3636202099555442,0.6555809004216524,0.0,9,-5.28572146466765
57,0.3636202099555442,0.6555809004216524,0.0,10,-5.259294761831396
57,0.3636202099555442,0.6555809004216524,0.0,11,-4.812224274307048
57,0.3636202099555442,0.6555809004216524,0.0,12,-4.810239333222579
57,0.3636202099555442,0.6555809004216524,0.0,13,-4.337507596291746
57,0.3636202099555442,0.6555809004216524,0.0,14,-4.293135807673599
57,0.3636202099555442,0.6555809004216524,0.0,15,-3.567712326676639
57,0.3636202099555442,0.6555809004216524,0.0,16,-3.5494141102304324
57,0.3636202099555442,0.6555809004216524,0.0,17,-1.4590776553409646
57,0.3636202099555442,0.6555809004216524,0.0,18,-1.3170254334516152
57,0.3636202099555442,0.6555809004216524,0.0,19,0.44468530064991985
57,0.3636202099555442,0.6555809004216524,0.0,20,0.44820788956083946
57,0.3636202099555442,0.6555809004216524,0.0,21,1.5243331198401153
57,0.3636202099555442,0.6555809004216524,0.0,22,1.5530024832017737
57,0.3636202099555442,0.6555809004216524,0.0,23,1.9501501526765848
57,0.3636202099555442,0.6555809004216524,0.0,24,2.0918081363403482
57,0.3636202099555442,0.6555809004216524,0.0,25,3.361227247759767
57,0.3636202099555442,0.6555809004216524,0.0,26,3.440139750813466
58,0.3636202099555442,0.6686955026997122,0.0,1,-13.290186752876771
58,0.3636202099555442,0.6686955026997122,0.0,2,-13.259076821721601
58,0.3636202099555442,0.6686955026997122,0.0,3,-13.178005358711287
58,0.3636202099555442,0.6686955026997122,0.0,4,-13.174596745104694
58,0.3636202099555442,0.6686955026997122,0.0,5,-6.649742108591777
