# schema=VASPBERRY_BARE_MOMENTUM_KUBO_V2
# vaspberry_version=1.3.0
# normalization=STANDARD_MINUS_TWO_IM
# operator=WAVECAR_BARE_MOMENTUM_NO_PAW_NONLOCAL_VELOCITY
# berry_connection=A_i=i<u|d/dk_i u>
# occupation_weighting=NONE
# degeneracy_policy=SKIP_ABS_GAP_LE_MACHINE_EPSILON_eV
# migration=PRE_1.3_KUBO_CURVATURE_AND_CHERN_DIVIDE_BY_2
# index_base=1
# intermediate_bands=1:26
spin,k_index,band,kx_frac,ky_frac,kz_frac,energy_eV,omega_z_A2,min_gap_eV
1,80,17,-4.16666666666666963E-001, 5.00000000000000000E-001, 0.00000000000000000E+000,-1.87330253067067165E+000, 1.86786967566076489E+000, 9.46016705542018776E-002
1,81,17,-3.33333333333333037E-001, 5.00000000000000111E-001, 0.00000000000000000E+000,-1.85811561868122799E+000, 1.33697874695687657E+000, 1.06859836131538044E-001
1,82,17,-2.50000000000000000E-001, 5.00000000000000222E-001, 0.00000000000000000E+000,-1.88013906936333441E+000, 1.56238608476354823E+000, 1.10666079290768327E-001
1,83,17,-1.66666666666666075E-001, 5.00000000000000111E-001, 0.00000000000000000E+000,-1.85811557609180467E+000, 1.33695472652950254E+000, 1.06859841743773831E-001
1,84,17,-8.33333333333330373E-002, 5.00000000000000111E-001, 0.00000000000000000E+000,-1.87330244853428352E+000, 1.86787260130098343E+000, 9.46016769847393135E-002
1,85,17, 0.00000000000000000E+000,-4.16666666666667074E-001, 0.00000000000000000E+000,-2.16946603657112647E+000, 6.18368240989579387E+000, 1.20901874556267330E-006
1,86,17, 8.33333333333330373E-002,-4.16666666666667074E-001, 0.00000000000000000E+000,-1.87330278483816981E+000,-1.86782981147639404E+000, 9.46015796642223350E-002
1,87,17, 1.66666666666666963E-001,-4.16666666666667074E-001, 0.00000000000000000E+000,-1.69101877393917732E+000,-1.50122078018854332E+000, 1.12504340322009178E-001
1,88,17, 2.50000000000000000E-001,-4.16666666666667074E-001, 0.00000000000000000E+000,-1.59051087386117462E+000,-2.57977523236648176E+000, 1.27873088395336953E-001
1,89,17, 3.33333333333333037E-001,-4.16666666666667074E-001, 0.00000000000000000E+000,-1.59051031629859363E+000,-2.57978458520508092E+000, 1.27873127423288047E-001
