k_index,kx_fractional,ky_fractional,kz_fractional,path_distance_inv_A,band,energy_eV,occupation
5,0.0,0.1666666666666667,0.0,0.3812544135146811,38,1.8708304301588172,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,39,2.106996525922478,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,40,2.1100733905178255,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,41,2.2494870362521557,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,42,2.2517749861744556,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,43,2.307562543847723,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,44,2.3221135799063544,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,45,2.3862931162998477,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,46,2.3866188185461845,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,47,2.521721531930751,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,48,2.5316419319364667,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,49,3.034907109705124,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,50,3.0356157071123984,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,51,3.146696792016046,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,52,3.147560472955236,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,53,5.731285439648996,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,54,5.731557714466767,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,55,5.874322079814597,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,56,5.874934131810839,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,57,6.905451965581895,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,58,6.905786686891828,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,59,7.743000174941802,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,60,7.743351540358617,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,61,7.79560269990618,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,62,7.796212136611915,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,63,8.390059116809459,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,64,8.39034829550316,0.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,1,-13.767000850246873,1.0
